business_id;rating;num_rating;types;price_level
t5xOcXSHGfJPevy_gavrDA;3.9;175;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
WaHCrE9gQrVh0ANZ4kR7Lg;4.5;22;cafe|food|point_of_interest|establishment;
FwvK-Xyi11yDeYmqmL6uSw;4;721;cafe|restaurant|food|point_of_interest|store|establishment;2
bBPrDU0lA1vgiQOlDhzuWw;3.5;1721;cafe|restaurant|food|point_of_interest|store|establishment;1
e7fAEuZ58SEOWB0Rw_4w2w;4.257677902621722;801;cafe|food|point_of_interest|store|establishment;2
8XMrbikOColypHMqLsJoxA;4.5;137;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
ekaEajbGvF3SMwnespdeaA;4.1;199;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
0F9zfns0Tk5q3XE6zTv19w;5;5;cafe|restaurant|food|point_of_interest|store|establishment;
SWKjVbrlsrDibS-spyJCDQ;4.5;534;restaurant|food|point_of_interest|establishment;1
zIOsk_X3bUTakbDcodGPMA;3.37609649122807;5472;cafe|restaurant|food|point_of_interest|store|establishment;1
oqw60IDy9yAf8euM0C4eNg;4.8;324;cafe|restaurant|food|point_of_interest|store|establishment;1
dHaml_FHbs_wSyl6vvKpxw;4.4;124;cafe|food|point_of_interest|establishment;1
2cfEAFZZee8fq3Xx6yZ87w;4.2;369;cafe|restaurant|food|point_of_interest|store|establishment;2
wPQ01R13kkpWKGqLIwxTzA;4.0182692307692305;312;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
J_U_Cx2DiKH0t5Ue6KpcnA;4.6;46;bakery|restaurant|food|point_of_interest|store|establishment;
QDIayj7bwqoH-rrBfbBZBA;2.9;12;cafe|food|point_of_interest|store|establishment;2
u2THoMNjQJU8eIv8AAQKTw;3.620735785953177;299;cafe|food|point_of_interest|establishment;2
Gcm1Ob02cfVWlupegB8uQA;5;3;cafe|food|point_of_interest|store|establishment;
rZvy8V52zR2_2Jt-_WsvzA;3.2;815;cafe|restaurant|food|point_of_interest|store|establishment;1
CCciHhF3WcrkG-P_NpLi_w;4.3;841;cafe|restaurant|food|point_of_interest|store|establishment;2
TGicQ2Jbe05WIV4rDUFk-g;4.6;149;cafe|food|point_of_interest|store|establishment;1
TsPJqE3QcQ8TESztAYw0iw;4.1;1400;cafe|restaurant|food|point_of_interest|store|establishment;2
l9PEswjyG6P2fDN2wkbhGw;4.8;90;cafe|food|point_of_interest|store|establishment;1
Af7NWqfoTszSyyuMRU6few;4.2;192;cafe|restaurant|food|point_of_interest|store|establishment;2
T_dAeyp_OLm8GuyKZL97Hg;4.5;217;cafe|restaurant|food|point_of_interest|store|establishment;2
qjkxF-JjH3JW4hlftSq7KA;3.5;592;cafe|restaurant|food|point_of_interest|store|establishment;1
D7zxhzUgeZhdAYvQXKvkFQ;4.2;1060;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
gHPS6jy5UzfVUDLUE74Y-A;4.2;627;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
oLawoBd5XG8-56bYZHk1aQ;4.6;751;restaurant|food|point_of_interest|establishment;1
cN-E9LtQPXrE00iaQQ7UCQ;4.4;294;restaurant|food|point_of_interest|establishment;1
pTy5tFm9y8uzMjXhjWweFA;4.7;80;cafe|food|point_of_interest|establishment;2
VTOeRnkozjB4wLJhWhS3BA;3.6000000000000005;2433;cafe|restaurant|food|point_of_interest|store|establishment;1
jyI0Egi-Zij0WLxgW1Qjmw;4.1;321;cafe|restaurant|food|point_of_interest|store|establishment;2
qEQVDlj9GoNRAHzZ2PF4Vw;4.4074074074074066;189;cafe|food|point_of_interest|establishment;1
K2CdyUamZALB_DXQT2iU_w;4.3;266;cafe|restaurant|food|point_of_interest|store|establishment;2
mnDo6Ql9g_O5tgMQqP9RfQ;4.8;70;cafe|food|point_of_interest|establishment;
wY9y0cOAzNALZ7BELMwozQ;3.6;1840;cafe|restaurant|food|point_of_interest|store|establishment;1
7tIkHJL_c_Yea62w5ZhLdQ;4.3;20;cafe|food|point_of_interest|store|establishment;
p076WpKLPb0IDlo-6c39GQ;4.2;582;cafe|restaurant|food|point_of_interest|store|establishment;2
IS_HLZmKQKqCFOHnTy019Q;4.9;561;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
pWny9VNzQlvDXV_Fw3snjQ;4.8;513;book_store|cafe|food|point_of_interest|store|establishment;
tVELQMCI0485CPvgtTlMDA;4.6;933;bakery|food|point_of_interest|store|establishment;1
WHzeDa97M_eU1FEZaLJ_tw;3.9;123;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
XkZVpfDiS_D-xDlqNhVTkg;3.2;105;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
WPyR3UrtsAkHLlNWqU-hsw;4.4;504;restaurant|food|point_of_interest|establishment;1
G4sLH98DHyejB5RcDljaFQ;4.367837837837838;740;cafe|restaurant|food|point_of_interest|store|establishment;2
BursGHy9rw7um9xd90058g;4.6;326;cafe|food|point_of_interest|store|establishment;1
Vd0YOj5GVv-Nxeo06HCfjA;4.5;134;cafe|food|point_of_interest|establishment;2
cVFjnwuSmDKfIudiPHmkPw;3.2999999999999994;681;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
DbyJYiCIDelX8uLWDsruAw;3.7000000000000006;41;cafe|restaurant|food|point_of_interest|establishment;
lYPeTDK3fvOL1g5KPIvGCg;4.3;841;cafe|restaurant|food|point_of_interest|store|establishment;2
QO0ARm4gC4k5JQAWmtGMKw;4.4;606;cafe|restaurant|food|point_of_interest|store|establishment;2
TkEjccBOzVcc7uRjA8nmmQ;3.7;555;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
v7O1HYc4D6Z4H4T_tSh5Nw;4.7;167;cafe|restaurant|food|point_of_interest|store|establishment;
KKivjYzOLDlbAo-iMyqWWg;4.6;92;cafe|food|point_of_interest|store|establishment;2
fSCyylUhuA9BSakKPFoUbA;4.4;469;restaurant|food|point_of_interest|establishment;
9YxqrKuDxwbMqcbKmTQFtQ;3.7999999999999994;409;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
xG5NtjLZ6S7KGBNFGDqoZw;4.1;406;cafe|restaurant|food|point_of_interest|store|establishment;2
CGWi0CL99ilYaUFAtND9IQ;3.7;21;cafe|food|point_of_interest|store|establishment;1
52pgQaYBZx8axZK4mPn0Ow;4.7;197;food|point_of_interest|store|establishment;1
j9fzpALNCgvDwCXmA5Vcjw;4.6;122;food|point_of_interest|establishment;
9tIP3Ey8swBpTlsHOQbvJw;3.6;1423;cafe|restaurant|food|point_of_interest|store|establishment;1
3URe59CYXngnHN0OgbMDWg;4.7;363;cafe|restaurant|food|point_of_interest|store|establishment;2
IlxIkuFaAE6NMovlPZgr8A;4.636363636363637;44;health|point_of_interest|establishment;
KZNgXQJ9Qq2LNi_xOebSvg;3.8999999999999995;198;cafe|restaurant|food|point_of_interest|store|establishment;1
noBinj5ChHbPCHfqTcUO6g;4.3;161;cafe|bar|food|point_of_interest|establishment;2
99VA9y7rdlDzl_-Rd-WKKA;4.5;115;cafe|restaurant|food|point_of_interest|store|establishment;
jtgBkAQuchDYgkdsebzLsQ;4.6;309;cafe|food|point_of_interest|store|establishment;1
JtY9OkVp8lfdFVTahNjHdw;4.3;2510;restaurant|food|point_of_interest|establishment;2
bQR4hdYPHPld-6bBW87nZw;4;66;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
w_Ruik_McXjaJ1YqOLoaog;4;220;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
-iXlYo2AI1iHgpeZnv5sPw;3.8;1043;cafe|restaurant|food|point_of_interest|store|establishment;1
Ag3bj6WStEkDa2Ha72pQ7A;4.7;13;cafe|food|point_of_interest|store|establishment;
hVRebPv7EKMUGVV2m5IKaQ;3.2;1602;cafe|restaurant|food|point_of_interest|store|establishment;1
kZdkMY6GeaMebm81h3sfww;4.2;86;cafe|food|point_of_interest|store|establishment;2
6FX09pOrazvGT9s6_nQ7CQ;4.3;2212;restaurant|cafe|bar|food|point_of_interest|store|establishment;2
wHpOgSutd4QmV_X7gXZ3dw;4.7;125;cafe|food|point_of_interest|store|establishment;
Pdq64df8bTI648RCtHmJ0Q;4.8;451;bakery|cafe|food|point_of_interest|store|establishment;2
HkhqlX-GOrm96yvG3wHZqw;3.1;7;cafe|food|point_of_interest|store|establishment;
rUlrzgX_hVZo7xtzbdKwRw;4.1;199;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
su7GpBsXIzEWtkOkNwk5Lg;4.6;86;restaurant|food|point_of_interest|establishment;
x7xUdoBe6rSpuxyJ53w1UA;4.4;115;cafe|food|point_of_interest|store|establishment;
UFNpCQq1_eLnP1oSjMkRCA;4.9;156;food|point_of_interest|store|establishment;
8zBmf2sXiiCl1EuztLWNhQ;4.2;488;cafe|food|point_of_interest|store|establishment;2
qk2g-tKFjNKO8_MtFrOATw;2.3;38;convenience_store|atm|gas_station|meal_takeaway|finance|cafe|restaurant|food|point_of_interest|store|establishment;1
_Fet9vBMM9Y8VBhUX0IYYQ;3.8;225;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
UBriJCMES8rsmY0SiYjtSw;4.3;78;cafe|food|point_of_interest|store|establishment;
jSZQ89WehnfYJcYMGQO2og;3.2;1030;cafe|restaurant|food|point_of_interest|store|establishment;1
mYpMQvpdD78ZCZj_8XPUQg;3.9;194;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
YZtphZ-zlhiPjzcJjuQc3g;3.8;126;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
52DsTBhg8NjKDQ6sVaqB7w;3.3506416926812346;2883;cafe|restaurant|food|point_of_interest|store|establishment;1
NFcG56jaGXhWxP4K1KaENQ;4.6;121;bakery|cafe|food|point_of_interest|store|establishment;2
VUKM-r3xgNjlW128pEG79A;4.5;132;bakery|cafe|food|point_of_interest|store|establishment;1
Og0H5yYQoER94o8lxdHDLA;4.1;272;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
vyYMaj0HZPr5xqzhY7WPUg;4.7;439;cafe|food|point_of_interest|store|establishment;
mqI7dRVusi8Ktwvx5-p0hQ;4.4;14;cafe|restaurant|food|point_of_interest|store|establishment;
jPVVH8cb_1gEQkcIZGxg9g;4.8;167;cafe|food|point_of_interest|store|establishment;
kBuzuNDQNM26AUbnkRVifg;4.6;469;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
h3AI5bjSwdeT_WYbziS16g;4.1;136;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
37QpeBaevTiz0vC2unFT4g;4.002901353965184;1034;cafe|food|point_of_interest|store|establishment;2
xcdT294axowe3Tj-04tHIA;4.2;108;restaurant|food|point_of_interest|establishment;
C6AiAF35zwpAoK5jjm-nhA;4.4;78;restaurant|food|point_of_interest|establishment;2
sX-HF1WzCOpvePr4EMSlHA;4.7;53;cafe|food|point_of_interest|establishment;
83xszo9qxDPI-tv0_IGeOg;4;142;cafe|food|point_of_interest|store|establishment;2
xbX3gQtqaki0LCZTPhY-jA;5;4;cafe|food|point_of_interest|establishment;
4zYssmZqA-P75QaFWYtigA;4.2;231;restaurant|food|point_of_interest|establishment;2
jV7FdR7puEdY5ch11jg3vg;4.2;19;cafe|food|point_of_interest|store|establishment;
frcuwzlHS2BevSEjZnGsJQ;4.5;371;cafe|restaurant|food|point_of_interest|store|establishment;2
zIeGu-ZfWF-THM8Y3lQwFg;4.8;303;cafe|food|point_of_interest|store|establishment;1
4VaEkCFqCsk656jQxPpUpw;3.8999999999999995;84;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
KfBpr_NoldM9w0CugY32ow;4.0849840255591054;626;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
JMlxN6__cSV60gu8LZ-fyw;4.4;95;food|point_of_interest|store|establishment;1
V_N2ZVEKMDIbUvATk50UlA;4;2;cafe|food|point_of_interest|store|establishment;
CMiTXglTH36Z1Crwpf8nNQ;3.6;1840;cafe|restaurant|food|point_of_interest|store|establishment;1
PkM0FSK9WH_XpQEYtVsrRg;4.2;39;cafe|restaurant|food|point_of_interest|store|establishment;2
bWMpAxTtVKpNfuVK7xMjQg;4.7;210;art_gallery|cafe|food|point_of_interest|store|establishment;1
BvgxS6Nr5i7th5p1rFo2_w;4.9;194;cafe|food|point_of_interest|store|establishment;1
BbgoWcqBMpP5X61lGSuOMA;4.7;216;bakery|cafe|food|point_of_interest|store|establishment;1
b_NJFKY3vWv4VC8fPSGO1g;3.3;20;convenience_store|atm|finance|cafe|restaurant|food|point_of_interest|store|establishment;
idz_rIXAJFuXHOQTBZ5IMA;5;1;point_of_interest|store|establishment;
__2LkeVwTuKar5AE95Idzw;3.6;2627;cafe|restaurant|food|point_of_interest|store|establishment;1
5tZ42WGLm9fr_F4eg7ME7w;3.3542355371900827;2904;cafe|restaurant|food|point_of_interest|store|establishment;1
RVD0t9-pUTbcypj45FBsNg;4.7;87;cafe|food|point_of_interest|store|establishment;
3epzkP3YzaufCMIwPsJaJg;4.8;197;cafe|food|point_of_interest|store|establishment;1
45f_mcoZd3tU5VtUbHfr0g;3.5;187;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
y23lxMHt3EAs8qffEwpULg;4.5;11;home_goods_store|point_of_interest|store|establishment;
exsmq71Wm_Ksf-feMK1UJg;4.4;162;cafe|food|point_of_interest|store|establishment;1
vQ_rxK8TV37QOS-uJvGGQA;3.6999999999999997;608;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
8pSm6e9I8zUMa00Voc4giw;4.7;186;cafe|restaurant|food|point_of_interest|establishment;
Lmz2zn9Alzgc6FHDkFsLdw;4.7;126;restaurant|food|point_of_interest|establishment;
sTQDxlvt1fxBXvu-bvE7Kw;4.1;185;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
VY1Gxa5ctQyYW6JElOOLJA;4.5;273;bar|restaurant|food|point_of_interest|establishment;1
VId1X5tUXs6ifRUP94VwRA;4.7;228;restaurant|food|point_of_interest|establishment;2
LPdiS6YE0AvFJ05O9TxtMw;4.3062686567164175;670;department_store|shoe_store|jewelry_store|furniture_store|home_goods_store|point_of_interest|clothing_store|store|establishment;
_eQA_RCQjBWQYvAR01gIng;4.9;228;bakery|food|point_of_interest|store|establishment;1
wDOWuUyB7DzYRaYZYI-YNA;4.6;512;night_club|cafe|bar|food|point_of_interest|store|establishment;1
lEAhUFytEPERFroM4h5awA;4.9;24;cafe|food|point_of_interest|store|establishment;
jgi-7LWLzcGkPvqFryqI6A;4.1;383;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
ZgmEBmGQbSHj8YZgN2pPLQ;4.5;642;cafe|restaurant|food|point_of_interest|store|establishment;2
sXMC2ZZD_8hss_BuVlfB7g;4.5;154;bakery|food|point_of_interest|store|establishment;1
6cswuD0Qpsyy0s9CQEDHRw;2.7;81;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
4g5Jkyj-bJdFuo7PkMhO_Q;4.161352657004831;414;cafe|food|point_of_interest|store|establishment;2
TFul4GrkKtL0TOkW6toYig;4.19179104477612;536;cafe|restaurant|food|point_of_interest|store|establishment;2
tGc2cbNouGKD2DfqeDPrvQ;4.7;28;cafe|food|point_of_interest|establishment;
bSgnLV5MkJycHpv6l5cnNA;4.5;461;bakery|meal_takeaway|restaurant|food|point_of_interest|store|establishment;1
ItgkjSjo5rXmnBH3Vww_Xg;4.2;410;cafe|restaurant|food|point_of_interest|store|establishment;2
tCKx9bkvughZdZK4vbiJ1w;4.6;406;cafe|food|point_of_interest|store|establishment;1
pJguU0TyaIcrqIxp30d_kA;2;1;food|point_of_interest|store|establishment;
lkQP24RF-W7Hvb2WOPJWAw;4.2;181;bakery|food|point_of_interest|store|establishment;2
3OzjmMmkVydF75t8VeY73A;3.6;118;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
yLjQA1TnnX0nGdsHJRwTdg;4.1;117;meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;
0FzbiQyBnFnH1OkMol_mgQ;4.2;192;cafe|restaurant|food|point_of_interest|store|establishment;2
qd-36RpoJTypGyvlRpRp2g;4.3;272;cafe|food|point_of_interest|store|establishment;1
yBrK-DwpdbJY2F795ZStcw;4.1;428;cafe|restaurant|food|point_of_interest|store|establishment;2
EkYGO5eZJ9litEaBEx6w9w;4.2;416;cafe|restaurant|food|point_of_interest|store|establishment;2
IpCgkwUJ0UizDzvVCdnHow;3.7;1022;cafe|restaurant|food|point_of_interest|store|establishment;1
4Y84551O9LXWL8cBVWRWEQ;4.4;173;cafe|food|point_of_interest|store|establishment;
TP3LNjHNph_yacJ_fo3ULg;3.9;61;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
_OmjicQbWgNNKJUTYMixjg;5;79;cafe|food|point_of_interest|establishment;
0ZvwD_zqnIS8MyaU95hSqA;4.5;11;restaurant|food|point_of_interest|establishment;
1aSABPmktJY072mRN7_h6Q;3.2;578;cafe|restaurant|food|point_of_interest|store|establishment;1
GwZIp1hPsahqjlfLhn-NLw;4.5;11;cafe|food|point_of_interest|establishment;
vkrNaPsYX37nu8ndgFxLxw;4.8;319;cafe|food|point_of_interest|store|establishment;1
k3tCEcSJ_BJrwZP9_LLHpg;3.6;5;restaurant|food|point_of_interest|establishment;
ZoI1Nj3uoSper4l5q5nrng;4.4;718;cafe|restaurant|food|point_of_interest|store|establishment;2
VA3WTqU9b88Zgck34s-0sg;4.1;1400;cafe|restaurant|food|point_of_interest|store|establishment;2
YICdPG1yr1tzlZBd05xcQQ;4.8;103;restaurant|food|point_of_interest|store|establishment;
icZ4cBKO1VvzWnQxgzejog;4.1;894;cafe|restaurant|food|point_of_interest|store|establishment;2
W49fAQGBt9IgduhvqqRQ4Q;5;1;cafe|restaurant|food|point_of_interest|establishment;
BNYs-2TLD6f0tomH0Ieq8w;4.6;405;restaurant|food|point_of_interest|establishment;2
7RinFVNZHfVbXofpeO0cjA;3.8;458;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
C9PW9WsdbM3COdqhHMR2Og;3.9;96;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
5WF3593by2u-aE_WaM7_Mw;4.366666666666667;81;food|point_of_interest|store|establishment;
3RwqdIWmBgKF3HpKSlHNSg;4.5;2;point_of_interest|establishment;
9rVSinEDIjuOLE0rNDh4qA;4.7;76;cafe|food|point_of_interest|establishment;1
a-dPw0ISYHoxMmWgd4mK-g;4.1;348;cafe|restaurant|food|point_of_interest|store|establishment;2
oYF96W1boB-0E3g3i8U_zw;3.7;40;bakery|food|point_of_interest|store|establishment;1
GHTQYGHJW4GtDqeX-Txj-g;4.3;102;cafe|food|point_of_interest|store|establishment;
3wo9jODQnuvBm8Gkem6qXg;4.6;2000;bar|restaurant|food|point_of_interest|establishment;2
fgUV6NErXY1OkflgCjNi2Q;4.7;231;cafe|food|point_of_interest|store|establishment;
0JmFfcBbIux_vauRNWzD9Q;4.5;270;restaurant|food|point_of_interest|establishment;2
9tt8wDtWkXhRd6pYM2iOfA;3.3;20;convenience_store|atm|finance|cafe|restaurant|food|point_of_interest|store|establishment;
IdIOZSbnLRcN1dG5PDXDeA;4.2;1676;restaurant|food|point_of_interest|establishment;1
x4L77IWKk9Yd_d-WNxVb_w;4.7;77;cafe|food|point_of_interest|store|establishment;
ZNUmF2BHvp4fovXFTFW9Cw;4.5;180;cafe|food|point_of_interest|store|establishment;
5cpb23lEQ5brolyKRVBhgA;3.6;1280;cafe|restaurant|food|point_of_interest|store|establishment;1
G2jGesZ1xLLlrqNKab5RfA;4.8;72;cafe|food|point_of_interest|store|establishment;1
sHwNZLuLZvlVBX17b7RgTw;4.6;586;restaurant|food|point_of_interest|establishment;2
WGAG5zFj044C5BIhCjT17A;4.5;160;restaurant|food|point_of_interest|store|establishment;2
9CRWWbw3iOo4-9FMAO6nKw;4.6;424;cafe|restaurant|food|point_of_interest|store|establishment;1
C9_UPkwXYx9B3fxNLkCHgA;4.158673469387756;196;cafe|food|point_of_interest|store|establishment;1
GF-GWt4zA4UbXCQIBdFSbw;4.2;365;cafe|food|point_of_interest|store|establishment;2
rfsFB_Z4B-CNTBktcUEbmA;3.5;1671;cafe|restaurant|food|point_of_interest|store|establishment;1
eE5w-7yMOwgL2OPsG85Z2w;4.4;633;bakery|cafe|food|point_of_interest|store|establishment;2
VNvJuCTMdGBj4lwC0L1Ghg;4.5;833;restaurant|food|point_of_interest|establishment;2
Gf3szNlyQWst4v49S-W1lg;4.2;78;bakery|food|point_of_interest|store|establishment;1
X_T1gP8z1f_sGNX7qV0PJw;4.1;1025;cafe|restaurant|food|point_of_interest|store|establishment;2
uzhiTCvVaK_0fZwa7rWDzw;4.3;400;cafe|food|point_of_interest|store|establishment;2
dtYPZBWoziDAtT6IQnIR_A;4.5;218;cafe|food|point_of_interest|store|establishment;1
evrQGHs_lC_fmEniotaX8A;4.1;474;restaurant|cafe|food|point_of_interest|store|establishment;2
xBFNCseDehGAf5D--HWG5w;4.3;633;cafe|restaurant|food|point_of_interest|store|establishment;2
5h3uxYuoY40id-EByqQ3Xg;3.6;48;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
OMrnDIpzSflcVUm6uJrukA;3.7321839080459767;174;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
0bqfOY_rF8HCVrDMgnWLYA;4.9;215;cafe|food|point_of_interest|store|establishment;2
Gp29XKuYZEUGol2kwIUvmQ;3.6000000000000005;802;cafe|restaurant|food|point_of_interest|store|establishment;1
fB8DULHVGkB9jI7M8qzKKg;4.9;116;cafe|food|point_of_interest|establishment;
RHA7txgJwqFBMOdcGLS3AQ;4.1;862;cafe|restaurant|food|point_of_interest|store|establishment;2
UYIr1d1zJr3jVYhXOoxyLg;2.9910002786291447;3589;cafe|restaurant|food|point_of_interest|store|establishment;1
Ks3uMmqFr8b7RLsidq1g_w;4.2;329;cafe|food|point_of_interest|store|establishment;2
UgnHg8cdrPqxJKD9MpHNPw;4.3;31;cafe|food|point_of_interest|establishment;
lgOa5IWyHW9_qoCSXeie9Q;4.57979797979798;396;cafe|food|point_of_interest|store|establishment;
mwHeR8ad_drLy95cf69TPw;4.5;380;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
K-jkw6HUZIGlBjOiYmvvsw;4.4;225;cafe|restaurant|food|point_of_interest|store|establishment;2
6lr3qkrqie9bqxl7DaYvTw;4.5;22;cafe|food|point_of_interest|store|establishment;
_lCaW3aU3yp-acJ8BnCLyQ;4.2;796;cafe|restaurant|food|point_of_interest|store|establishment;2
ZcwUOOhNNDyRrrq8_bx1gg;4.5;503;cafe|restaurant|food|point_of_interest|store|establishment;2
LDUAhHYmSgH9uwuO5y3yaA;4.1;2839;restaurant|food|point_of_interest|establishment;2
825S0nTj5TRtKOWPPAMlRQ;4.5;133;restaurant|food|point_of_interest|establishment;
UVZOk4q8Sovcst4N9ZQcKQ;3.7449954504094634;2198;cafe|restaurant|food|point_of_interest|store|establishment;1
3tABZPOFyYgY05ADJnRT4w;4.4;135;restaurant|food|point_of_interest|establishment;1
5RN4m3XO66jK4ThoDX3VnA;4.4;1380;restaurant|food|point_of_interest|establishment;1
QrsgwJ2YG73Ry3byIcABVw;4.182971014492754;552;cafe|restaurant|food|point_of_interest|store|establishment;2
1pwtjoNAoi7kIXqf1Z-AXg;3.7;50;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;
C0W9r59JJld8ZfJ3hEQQWA;3.4;1159;cafe|restaurant|food|point_of_interest|store|establishment;1
oDlF5bfcQrYkjK4D4_Nw9A;4.6;325;cafe|food|point_of_interest|store|establishment;1
FYgFwsb9w2_2VyyUuld23w;4.4;521;restaurant|bakery|food|point_of_interest|store|establishment;2
3o7L6OWJzKnjTlwh-hkAhg;5;3;cafe|food|point_of_interest|store|establishment;
8CC7IN8NeWlm5PeZVWvcRQ;4.3;1413;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
CwQGSvYCgmRRJMA9G28U6g;3.5;28;bakery|food|point_of_interest|store|establishment;1
1c669rzhfL88tNGuOhMFlw;4.2;114;cafe|food|point_of_interest|store|establishment;2
rdDC5Ts8NZjuGHJn4bqMAQ;4.3;125;cafe|food|point_of_interest|store|establishment;
1QQTCX8HOdIiCkaGJzWFpg;4.1;434;cafe|restaurant|food|point_of_interest|store|establishment;2
k7AoT14yuZZ9fFUtGNZ_1A;4.1;153;cafe|food|point_of_interest|store|establishment;2
ZzI68qUPwySLG3pFeQxg6A;4.9;39;food|point_of_interest|store|establishment;
MeA_7cfxh9c7wczQHYQKeQ;4.2;594;cafe|food|point_of_interest|store|establishment;2
Q4pDFBTzhXFN6ym0g78oWA;3.8;33;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
Mu-ZNo2q_48Z0JAvzgkgfA;3.8;357;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
GRduI6GKz6dzk9n6JRpmOw;4.7;59;bakery|cafe|restaurant|food|point_of_interest|store|establishment;
6RVwHKupjKs8lyu2qDQXtw;3.7;550;cafe|restaurant|food|point_of_interest|store|establishment;1
jZ1Gmk5k42e19WO0mry5wQ;3.675438596491228;171;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
33CbYOIye2dtQrfiVGjaRg;4.9;33;restaurant|food|point_of_interest|establishment;1
GsTHcKsO4c9ZnK0AdwfCpw;4.3;261;cafe|restaurant|food|point_of_interest|store|establishment;2
ZEd_RWWRVGqLlM5DUiXCeA;4.7;372;bakery|cafe|restaurant|food|point_of_interest|store|establishment;2
rfZXwpaBoXBYWz47NzzyKQ;3.6;933;cafe|restaurant|food|point_of_interest|establishment;1
mQ8qDT7Y4X7e45bSHOqL_g;4.5;1902;cafe|restaurant|food|point_of_interest|establishment;2
_gaOrkYtODrxY0JlWFe-sQ;4.5;255;bakery|food|point_of_interest|store|establishment;2
T8CRW0yUTIQdW91XQp4EWw;4.1;199;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
V8CiwDpGxTrtO10QZnr-Ow;4;46;bakery|food|point_of_interest|store|establishment;
J96Q1F6TamXl5FCp4wDeoA;4;799;cafe|food|point_of_interest|store|establishment;
Fxzm5Yp3yDq_8n5gptP1lw;3.6000000000000005;368;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
m408YCnvuIywzZkJX3K9KQ;4.1;64;bakery|cafe|restaurant|food|point_of_interest|store|establishment;2
OVmUVXuW7JS_NelnCxHw_Q;2.8;52;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
f8B1vstbUsW2ynCeqGuiUQ;4.1;199;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
ZpgVL2z1kgRi954c9m9INw;4.5;242;clothing_store|cafe|restaurant|food|point_of_interest|store|establishment;2
Kul4eM5SoI36a0jWk5Zu0A;4.329457364341085;387;cafe|food|point_of_interest|establishment;
vE_Y-3EWeu-IWlzpDKagvg;3.5461991750147317;1697;cafe|restaurant|food|point_of_interest|store|establishment;1
bSIrwzXUgh_7CmcLlzENCA;4;269;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
flfkAssP0LzV3f0HSUhQAA;4.5;162;cafe|food|point_of_interest|store|establishment;
