,date,US-AK_Coffee,US-AK_Tea,US-AK_bubbleTea,isPartial,US-AL_Coffee,US-AL_Tea,US-AL_bubbleTea,isPartial,US-AR_Coffee,US-AR_Tea,US-AR_bubbleTea,isPartial,US-AZ_Coffee,US-AZ_Tea,US-AZ_bubbleTea,isPartial,US-CA_Coffee,US-CA_Tea,US-CA_bubbleTea,isPartial,US-CO_Coffee,US-CO_Tea,US-CO_bubbleTea,isPartial,US-CT_Coffee,US-CT_Tea,US-CT_bubbleTea,isPartial,US-DC_Coffee,US-DC_Tea,US-DC_bubbleTea,isPartial,US-DE_Coffee,US-DE_Tea,US-DE_bubbleTea,isPartial,US-FL_Coffee,US-FL_Tea,US-FL_bubbleTea,isPartial,US-GA_Coffee,US-GA_Tea,US-GA_bubbleTea,isPartial,US-HI_Coffee,US-HI_Tea,US-HI_bubbleTea,isPartial,US-IA_Coffee,US-IA_Tea,US-IA_bubbleTea,isPartial,US-ID_Coffee,US-ID_Tea,US-ID_bubbleTea,isPartial,US-IL_Coffee,US-IL_Tea,US-IL_bubbleTea,isPartial,US-IN_Coffee,US-IN_Tea,US-IN_bubbleTea,isPartial,US-KS_Coffee,US-KS_Tea,US-KS_bubbleTea,isPartial,US-KY_Coffee,US-KY_Tea,US-KY_bubbleTea,isPartial,US-LA_Coffee,US-LA_Tea,US-LA_bubbleTea,isPartial,US-MA_Coffee,US-MA_Tea,US-MA_bubbleTea,isPartial,US-MD_Coffee,US-MD_Tea,US-MD_bubbleTea,isPartial,US-ME_Coffee,US-ME_Tea,US-ME_bubbleTea,isPartial,US-MI_Coffee,US-MI_Tea,US-MI_bubbleTea,isPartial,US-MN_Coffee,US-MN_Tea,US-MN_bubbleTea,isPartial,US-MO_Coffee,US-MO_Tea,US-MO_bubbleTea,isPartial,US-MS_Coffee,US-MS_Tea,US-MS_bubbleTea,isPartial,US-MT_Coffee,US-MT_Tea,US-MT_bubbleTea,isPartial,US-NC_Coffee,US-NC_Tea,US-NC_bubbleTea,isPartial,US-ND_Coffee,US-ND_Tea,US-ND_bubbleTea,isPartial,US-NE_Coffee,US-NE_Tea,US-NE_bubbleTea,isPartial,US-NH_Coffee,US-NH_Tea,US-NH_bubbleTea,isPartial,US-NJ_Coffee,US-NJ_Tea,US-NJ_bubbleTea,isPartial,US-NM_Coffee,US-NM_Tea,US-NM_bubbleTea,isPartial,US-NV_Coffee,US-NV_Tea,US-NV_bubbleTea,isPartial,US-NY_Coffee,US-NY_Tea,US-NY_bubbleTea,isPartial,US-OH_Coffee,US-OH_Tea,US-OH_bubbleTea,isPartial,US-OK_Coffee,US-OK_Tea,US-OK_bubbleTea,isPartial,US-OR_Coffee,US-OR_Tea,US-OR_bubbleTea,isPartial,US-PA_Coffee,US-PA_Tea,US-PA_bubbleTea,isPartial,US-RI_Coffee,US-RI_Tea,US-RI_bubbleTea,isPartial,US-SC_Coffee,US-SC_Tea,US-SC_bubbleTea,isPartial,US-SD_Coffee,US-SD_Tea,US-SD_bubbleTea,isPartial,US-TN_Coffee,US-TN_Tea,US-TN_bubbleTea,isPartial,US-TX_Coffee,US-TX_Tea,US-TX_bubbleTea,isPartial,US-UT_Coffee,US-UT_Tea,US-UT_bubbleTea,isPartial,US-VA_Coffee,US-VA_Tea,US-VA_bubbleTea,isPartial,US-VT_Coffee,US-VT_Tea,US-VT_bubbleTea,isPartial,US-WA_Coffee,US-WA_Tea,US-WA_bubbleTea,isPartial,US-WI_Coffee,US-WI_Tea,US-WI_bubbleTea,isPartial,US-WV_Coffee,US-WV_Tea,US-WV_bubbleTea,isPartial,US-WY_Coffee,US-WY_Tea,US-WY_bubbleTea,isPartial
49,2008-02-01,31,29,0,False,32,26,0,False,30,33,0,False,38,36,0,False,30,27,0,False,42,29,0,False,40,34,0,False,31,24,0,False,43,42,0,False,31,30,0,False,39,32,0,False,28,21,0,False,32,30,0,False,25,32,1,False,33,29,0,False,38,35,0,False,32,27,0,False,32,32,0,False,35,32,0,False,37,33,0,False,51,46,0,False,32,27,0,False,39,28,0,False,51,28,0,False,39,32,0,False,45,38,0,False,31,23,0,False,36,28,0,False,29,25,0,False,30,25,0,False,42,32,1,False,36,33,1,False,46,42,0,False,39,32,0,False,36,35,0,False,32,26,0,False,30,24,1,False,41,33,1,False,33,29,0,False,39,34,0,False,31,33,0,False,23,32,0,False,41,35,0,False,31,40,0,False,26,25,0,False,32,27,0,False,38,43,0,False,37,25,0,False,43,31,0,False,44,44,3,False,47,30,0,False
50,2008-03-01,44,30,0,False,33,32,0,False,34,29,1,False,33,33,0,False,28,26,0,False,36,29,0,False,39,37,0,False,31,24,0,False,30,25,0,False,30,28,0,False,36,30,0,False,24,27,0,False,33,25,0,False,40,27,1,False,33,27,0,False,40,26,0,False,38,27,1,False,30,33,0,False,38,33,0,False,37,31,1,False,47,50,0,False,40,25,0,False,39,29,0,False,48,27,0,False,35,30,0,False,40,37,1,False,22,28,0,False,31,25,1,False,34,14,0,False,30,22,0,False,33,35,0,False,34,35,1,False,29,34,0,False,40,34,0,False,37,35,0,False,33,24,1,False,35,32,1,False,42,31,1,False,34,31,0,False,41,26,0,False,37,37,0,False,22,28,0,False,36,33,0,False,29,37,0,False,26,33,0,False,28,26,0,False,43,46,1,False,38,27,1,False,43,28,0,False,39,34,0,False,42,32,0,False
51,2008-04-01,38,28,0,False,37,26,0,False,31,30,0,False,35,29,0,False,30,25,0,False,36,28,0,False,38,34,0,False,29,24,0,False,33,34,2,False,31,27,0,False,37,29,0,False,29,19,0,False,29,21,0,False,36,33,0,False,33,26,0,False,34,29,0,False,42,28,0,False,34,24,0,False,35,30,0,False,34,32,0,False,46,40,0,False,37,25,0,False,36,30,1,False,51,25,0,False,39,30,0,False,33,36,1,False,33,24,0,False,32,28,1,False,33,25,0,False,36,20,0,False,38,34,1,False,35,34,0,False,46,27,0,False,35,29,0,False,36,34,1,False,31,26,0,False,36,28,0,False,49,32,1,False,30,27,0,False,34,24,0,False,41,38,0,False,28,37,0,False,40,35,0,False,30,45,0,False,30,30,0,False,27,25,0,False,43,32,1,False,36,26,1,False,38,25,0,False,34,31,0,False,44,26,1,False
52,2008-05-01,32,28,0,False,31,26,0,False,31,25,0,False,36,31,0,False,28,25,0,False,34,26,0,False,38,36,1,False,29,24,0,False,29,25,0,False,30,29,0,False,35,28,0,False,28,21,1,False,32,23,0,False,38,25,0,False,32,27,1,False,39,35,0,False,26,26,0,False,34,30,0,False,35,27,0,False,35,28,0,False,42,41,0,False,45,33,1,False,35,26,0,False,47,25,0,False,36,25,0,False,40,35,0,False,32,28,0,False,32,26,0,False,26,14,0,False,33,21,0,False,37,26,1,False,37,33,0,False,40,30,0,False,35,33,0,False,37,34,0,False,31,25,0,False,31,28,0,False,44,27,0,False,32,29,0,False,25,27,0,False,40,27,0,False,24,32,1,False,37,27,0,False,27,36,0,False,23,29,0,False,26,24,0,False,48,38,0,False,36,26,1,False,36,25,0,False,39,36,0,False,29,33,0,False
53,2008-06-01,29,16,0,False,24,23,0,False,27,31,1,False,36,30,1,False,28,25,0,False,36,27,0,False,32,37,0,False,29,24,0,False,33,31,0,False,28,26,0,False,33,28,0,False,28,21,0,False,28,21,0,False,26,31,1,False,30,25,1,False,34,30,0,False,24,22,0,False,39,26,1,False,35,28,1,False,34,29,0,False,43,35,0,False,40,28,0,False,36,26,0,False,49,26,0,False,32,27,0,False,30,32,0,False,33,21,0,False,30,25,0,False,45,19,0,False,25,24,0,False,35,28,1,False,33,29,0,False,32,28,0,False,33,32,0,False,32,30,1,False,31,24,1,False,35,28,0,False,46,32,0,False,29,27,0,False,30,29,0,False,35,36,0,False,20,46,0,False,35,25,0,False,28,33,0,False,24,33,0,False,25,22,0,False,47,27,0,False,35,24,1,False,35,26,0,False,27,21,0,False,42,25,0,False
54,2008-07-01,36,31,0,False,33,27,0,False,37,26,0,False,34,30,0,False,27,24,0,False,34,28,0,False,32,33,0,False,29,24,1,False,35,33,0,False,27,29,0,False,35,29,0,False,27,19,0,False,31,23,0,False,37,32,1,False,32,26,0,False,36,29,0,False,27,30,0,False,30,31,0,False,35,23,0,False,32,28,1,False,41,44,1,False,31,25,0,False,35,23,0,False,50,23,0,False,35,27,0,False,36,43,1,False,32,22,0,False,33,29,0,False,36,19,4,False,28,20,0,False,36,25,1,False,32,32,1,False,38,33,0,False,24,30,1,False,36,33,1,False,28,23,0,False,30,27,0,False,43,32,2,False,34,30,0,False,42,26,1,False,38,36,0,False,19,43,0,False,35,33,1,False,28,31,0,False,24,41,0,False,24,22,0,False,44,28,0,False,32,25,1,False,41,25,0,False,28,27,0,False,24,42,0,False
55,2008-08-01,38,26,0,False,28,22,0,False,32,25,0,False,35,30,0,False,26,24,0,False,35,30,0,False,35,34,1,False,28,25,1,False,27,30,0,False,28,28,0,False,34,29,0,False,26,27,0,False,27,19,0,False,40,22,1,False,29,26,0,False,37,24,1,False,34,23,0,False,31,28,0,False,33,20,0,False,35,31,0,False,41,39,2,False,41,30,1,False,36,25,0,False,41,26,0,False,34,28,0,False,33,31,1,False,30,21,0,False,28,30,1,False,28,23,0,False,30,19,0,False,34,32,0,False,28,32,0,False,41,33,0,False,30,26,0,False,34,33,1,False,28,25,0,False,30,34,1,False,49,29,1,False,32,31,0,False,33,32,1,False,30,35,0,False,25,32,1,False,36,30,0,False,28,34,0,False,22,27,1,False,22,21,0,False,34,33,1,False,33,26,1,False,36,25,1,False,36,29,0,False,39,28,2,False
56,2008-09-01,35,30,1,False,33,26,0,False,35,35,2,False,31,30,1,False,25,23,0,False,34,29,0,False,40,34,0,False,29,25,0,False,28,26,0,False,29,27,0,False,34,30,0,False,22,27,0,False,33,17,0,False,33,33,0,False,30,27,0,False,33,32,0,False,33,24,0,False,29,21,0,False,35,27,0,False,33,30,1,False,39,39,0,False,40,29,0,False,32,27,0,False,47,24,0,False,35,30,0,False,34,32,0,False,28,24,0,False,29,27,0,False,36,24,0,False,25,29,0,False,37,23,0,False,32,31,0,False,37,36,1,False,39,27,0,False,34,35,1,False,27,25,0,False,28,30,0,False,43,27,1,False,31,28,0,False,31,30,1,False,37,31,0,False,21,27,0,False,36,35,0,False,27,34,0,False,25,35,1,False,24,21,0,False,57,35,0,False,36,25,1,False,42,27,1,False,47,18,1,False,34,18,0,False
57,2008-10-01,43,26,1,False,38,27,0,False,26,30,0,False,36,29,0,False,24,23,0,False,36,32,0,False,35,34,1,False,30,27,0,False,46,31,1,False,30,28,0,False,35,30,0,False,31,22,0,False,34,22,0,False,39,23,0,False,32,26,0,False,37,27,1,False,32,25,0,False,38,26,0,False,38,30,0,False,35,31,0,False,45,42,0,False,36,30,1,False,37,28,0,False,45,26,0,False,32,25,0,False,38,31,0,False,34,31,0,False,31,27,0,False,28,30,0,False,34,20,0,False,39,34,0,False,36,32,0,False,42,31,0,False,27,33,0,False,35,34,0,False,32,24,0,False,36,27,0,False,40,35,1,False,34,29,0,False,34,27,0,False,34,30,0,False,33,35,1,False,41,32,0,False,29,34,0,False,28,30,0,False,23,22,0,False,52,24,0,False,34,29,0,False,41,26,0,False,35,21,0,False,36,36,0,False
58,2008-11-01,21,28,0,False,45,24,0,False,36,26,0,False,40,31,0,False,28,28,0,False,44,28,0,False,48,37,1,False,34,25,0,False,35,30,2,False,36,28,0,False,39,30,0,False,31,21,0,False,39,26,1,False,39,25,1,False,37,27,0,False,43,26,0,False,37,26,0,False,41,30,0,False,40,33,0,False,38,33,0,False,57,44,1,False,43,27,0,False,43,27,0,False,54,27,1,False,42,30,0,False,40,40,0,False,42,28,1,False,41,29,0,False,36,25,0,False,34,20,0,False,40,36,0,False,41,33,0,False,49,36,1,False,38,42,0,False,40,35,1,False,36,28,0,False,35,31,0,False,50,28,0,False,36,30,0,False,34,31,0,False,48,30,0,False,34,36,0,False,42,31,0,False,33,34,0,False,25,36,0,False,24,21,0,False,59,41,0,False,38,28,1,False,45,29,0,False,34,24,0,False,41,39,0,False
59,2008-12-01,46,28,0,False,46,29,0,False,40,29,0,False,42,33,0,False,30,25,0,False,46,34,0,False,48,37,0,False,34,30,1,False,34,39,0,False,39,30,0,False,43,32,0,False,29,20,0,False,42,25,0,False,36,34,0,False,39,31,0,False,45,32,1,False,45,29,0,False,45,27,0,False,40,25,0,False,45,35,0,False,51,45,1,False,52,27,0,False,50,28,0,False,59,32,0,False,48,33,0,False,52,35,0,False,38,25,0,False,41,29,1,False,44,26,0,False,40,25,0,False,52,40,0,False,42,35,1,False,47,32,0,False,46,25,0,False,43,38,0,False,40,28,0,False,40,29,0,False,55,36,0,False,44,35,0,False,53,32,0,False,53,36,0,False,36,41,2,False,50,35,0,False,39,36,0,False,34,36,0,False,29,23,0,False,60,30,0,False,38,28,0,False,54,28,0,False,45,31,0,False,45,33,0,False
60,2009-01-01,25,26,0,False,37,33,0,False,37,30,0,False,39,30,0,False,28,26,0,False,36,33,0,False,48,37,0,False,34,31,0,False,24,28,0,False,35,29,0,False,36,33,0,False,27,26,0,False,36,25,0,False,39,23,0,False,36,32,0,False,45,36,0,False,33,29,0,False,35,32,0,False,40,28,0,False,38,34,0,False,50,47,0,False,36,29,0,False,44,30,0,False,52,32,0,False,40,33,0,False,37,41,0,False,35,30,0,False,38,30,1,False,34,36,0,False,31,20,0,False,42,40,1,False,38,36,0,False,39,32,0,False,31,34,0,False,40,39,0,False,37,25,0,False,36,27,0,False,49,34,0,False,34,32,0,False,39,31,1,False,46,35,0,False,30,41,0,False,45,31,0,False,33,39,0,False,27,33,1,False,26,20,0,False,63,30,1,False,37,27,1,False,49,30,0,False,40,35,0,False,48,30,0,False
61,2009-02-01,30,24,0,False,34,30,0,False,38,36,0,False,35,34,0,False,27,24,0,False,36,33,0,False,50,40,0,False,31,27,0,False,49,40,0,False,30,30,0,False,38,31,0,False,30,29,0,False,40,22,0,False,35,27,1,False,36,29,0,False,38,29,0,False,37,28,1,False,38,32,0,False,39,26,0,False,38,33,1,False,53,43,1,False,46,28,2,False,40,28,0,False,48,28,0,False,38,29,1,False,34,37,0,False,29,23,1,False,33,30,1,False,43,21,0,False,34,24,0,False,45,38,0,False,34,35,1,False,34,26,1,False,32,34,0,False,39,36,1,False,35,25,0,False,36,32,1,False,53,33,2,False,36,32,0,False,39,34,1,False,39,35,0,False,32,40,1,False,38,29,1,False,32,42,0,False,28,29,0,False,21,21,0,False,54,29,1,False,35,28,1,False,42,28,0,False,45,22,2,False,37,26,1,False
62,2009-03-01,33,26,0,False,38,35,0,False,36,33,0,False,32,35,0,False,26,24,0,False,37,39,0,False,33,38,0,False,32,31,1,False,38,43,0,False,28,35,0,False,36,35,0,False,31,28,0,False,36,30,0,False,37,35,0,False,32,30,0,False,36,41,1,False,30,34,0,False,31,33,0,False,32,44,0,False,35,33,1,False,45,43,0,False,44,34,0,False,39,30,0,False,45,30,0,False,37,33,0,False,39,42,0,False,31,31,0,False,33,33,0,False,25,30,0,False,33,28,0,False,35,44,1,False,35,34,0,False,40,36,0,False,38,32,0,False,37,37,1,False,33,32,0,False,34,38,0,False,45,36,1,False,35,33,0,False,41,36,0,False,33,43,0,False,30,33,0,False,37,35,1,False,31,46,0,False,28,30,0,False,22,23,0,False,70,36,0,False,37,30,1,False,41,33,0,False,29,32,0,False,33,27,0,False
63,2009-04-01,32,56,0,False,34,66,0,False,26,67,0,False,35,57,0,False,26,33,0,False,39,59,0,False,38,55,0,False,30,44,0,False,40,50,1,False,32,51,0,False,35,61,0,False,30,35,0,False,35,42,0,False,36,55,0,False,32,46,0,False,36,60,0,False,37,55,0,False,31,56,0,False,35,64,0,False,40,48,1,False,45,74,0,False,41,45,0,False,42,51,0,False,48,47,0,False,39,56,0,False,34,75,1,False,25,52,0,False,33,50,1,False,31,46,0,False,37,51,0,False,36,47,0,False,34,52,1,False,45,65,0,False,29,59,0,False,37,48,1,False,32,52,0,False,33,59,0,False,43,52,1,False,32,47,0,False,39,37,0,False,32,72,0,False,27,56,0,False,34,61,1,False,30,72,0,False,31,61,0,False,20,33,0,False,53,44,0,False,39,41,0,False,42,48,0,False,26,63,0,False,32,71,0,False
64,2009-05-01,42,30,0,False,34,32,0,False,27,32,0,False,37,34,0,False,24,22,0,False,37,31,0,False,37,38,1,False,27,29,0,False,39,46,1,False,33,29,0,False,32,30,0,False,27,22,0,False,31,24,0,False,35,26,1,False,35,26,0,False,35,33,0,False,29,27,0,False,34,28,0,False,39,22,0,False,38,32,1,False,42,43,0,False,39,30,0,False,35,26,1,False,47,28,0,False,35,32,1,False,43,33,0,False,39,23,0,False,31,28,0,False,26,17,0,False,36,19,0,False,41,34,0,False,33,30,1,False,48,41,0,False,35,31,0,False,34,34,1,False,34,26,0,False,33,27,0,False,45,33,0,False,34,32,0,False,33,34,0,False,34,35,0,False,29,45,0,False,36,29,0,False,32,39,0,False,28,29,1,False,20,17,0,False,72,34,1,False,36,27,1,False,43,27,0,False,35,28,0,False,35,39,0,False
65,2009-06-01,34,27,0,False,41,28,1,False,32,27,0,False,39,33,0,False,25,21,0,False,38,30,0,False,45,29,1,False,30,25,1,False,31,38,2,False,28,27,0,False,35,29,0,False,31,26,0,False,35,19,0,False,39,27,0,False,32,26,1,False,34,31,0,False,37,29,0,False,31,32,1,False,38,35,1,False,35,29,1,False,41,37,1,False,43,32,0,False,40,28,1,False,51,30,0,False,35,30,0,False,43,33,1,False,29,23,1,False,35,30,0,False,49,25,1,False,31,27,1,False,36,28,0,False,35,32,1,False,44,35,0,False,37,36,0,False,38,32,1,False,34,28,0,False,30,28,0,False,49,32,1,False,31,31,0,False,39,28,0,False,42,30,0,False,38,38,0,False,38,29,0,False,32,34,0,False,32,32,1,False,20,16,0,False,62,41,0,False,38,23,1,False,39,26,0,False,31,39,1,False,47,32,0,False
66,2009-07-01,43,21,0,False,33,31,0,False,30,28,0,False,36,33,0,False,24,22,0,False,38,32,0,False,39,42,1,False,29,26,0,False,41,38,0,False,31,32,0,False,35,32,0,False,32,24,0,False,32,27,0,False,37,23,0,False,33,29,0,False,35,34,0,False,32,32,0,False,35,36,2,False,38,34,1,False,34,31,0,False,45,43,0,False,37,35,0,False,37,30,1,False,46,29,0,False,36,34,1,False,38,35,1,False,28,34,0,False,35,28,0,False,35,28,0,False,31,23,1,False,42,28,0,False,36,32,1,False,37,34,1,False,41,35,0,False,36,33,1,False,33,27,0,False,32,30,1,False,43,31,1,False,30,31,0,False,36,35,1,False,36,40,0,False,26,35,1,False,38,32,1,False,32,38,1,False,31,35,0,False,20,18,0,False,51,49,1,False,34,27,1,False,37,27,0,False,39,27,0,False,34,29,0,False
67,2009-08-01,47,34,1,False,38,27,0,False,32,34,0,False,37,35,1,False,25,21,0,False,39,30,0,False,39,36,0,False,30,27,0,False,17,35,0,False,31,32,0,False,34,31,0,False,30,24,0,False,28,21,1,False,39,32,0,False,32,27,0,False,39,33,0,False,33,27,1,False,30,31,0,False,37,32,0,False,36,32,1,False,46,46,1,False,44,34,0,False,39,28,0,False,49,28,0,False,40,33,0,False,38,37,0,False,31,18,0,False,34,31,1,False,37,29,0,False,42,22,0,False,39,24,0,False,37,34,1,False,37,39,1,False,41,33,0,False,39,32,1,False,33,32,0,False,32,27,1,False,50,30,1,False,33,33,1,False,32,28,1,False,39,32,0,False,21,47,0,False,39,33,0,False,32,38,0,False,33,32,1,False,19,17,0,False,63,38,0,False,38,26,1,False,43,26,0,False,44,36,0,False,37,14,0,False
68,2009-09-01,32,30,0,False,31,31,0,False,34,38,0,False,36,36,0,False,24,22,0,False,39,33,0,False,40,39,1,False,30,30,1,False,31,46,1,False,34,34,1,False,36,37,0,False,31,22,0,False,37,23,0,False,30,38,1,False,35,29,0,False,41,35,0,False,35,28,0,False,33,36,0,False,38,33,0,False,40,35,1,False,46,52,0,False,42,26,0,False,38,34,1,False,53,30,0,False,42,34,0,False,38,44,0,False,23,35,0,False,36,34,0,False,44,25,0,False,36,26,0,False,40,34,0,False,37,39,0,False,47,40,1,False,35,33,1,False,40,37,1,False,33,33,1,False,34,36,0,False,48,34,1,False,35,39,0,False,38,36,0,False,42,47,1,False,32,43,0,False,42,37,0,False,32,41,0,False,28,29,0,False,20,20,0,False,54,38,0,False,41,28,1,False,43,33,1,False,44,42,0,False,40,38,0,False
69,2009-10-01,42,28,1,False,39,31,0,False,35,35,0,False,40,32,0,False,25,21,0,False,43,31,0,False,42,35,0,False,33,25,0,False,38,40,0,False,32,26,0,False,37,31,0,False,28,26,0,False,42,23,0,False,39,30,0,False,40,28,0,False,45,30,0,False,34,24,0,False,36,28,0,False,42,34,0,False,38,32,0,False,51,42,0,False,44,36,0,False,40,28,0,False,51,30,0,False,40,31,0,False,48,42,1,False,37,21,0,False,33,27,0,False,37,26,0,False,36,21,0,False,48,33,0,False,38,32,1,False,52,33,0,False,42,34,1,False,40,35,1,False,32,28,0,False,36,35,0,False,53,33,0,False,33,31,0,False,35,38,1,False,43,35,0,False,31,35,0,False,44,32,0,False,35,38,0,False,31,40,0,False,21,17,0,False,50,27,1,False,40,29,0,False,44,29,0,False,35,35,1,False,34,39,0,False
70,2009-11-01,33,28,1,False,39,33,1,False,40,26,0,False,43,32,0,False,25,21,0,False,47,32,0,False,50,39,0,False,34,29,0,False,46,36,0,False,35,28,0,False,41,32,0,False,34,23,0,False,38,24,1,False,55,38,0,False,41,28,0,False,47,31,0,False,46,31,0,False,42,38,0,False,50,30,0,False,42,34,1,False,56,49,1,False,53,32,0,False,44,29,0,False,58,31,0,False,44,31,0,False,43,38,0,False,41,17,0,False,42,30,0,False,41,23,1,False,40,23,0,False,51,33,0,False,44,36,0,False,38,33,0,False,40,30,0,False,44,33,0,False,38,28,0,False,47,29,0,False,53,35,1,False,38,32,0,False,49,29,0,False,42,32,0,False,43,39,1,False,47,30,0,False,39,38,0,False,33,29,0,False,22,19,0,False,52,38,1,False,47,28,1,False,50,30,0,False,43,30,1,False,59,29,0,False
71,2009-12-01,57,38,1,False,50,33,0,False,46,21,0,False,46,35,0,False,27,22,0,False,47,35,0,False,58,38,0,False,37,27,0,False,49,52,0,False,42,31,0,False,48,32,0,False,31,22,0,False,47,23,0,False,47,34,0,False,46,31,0,False,51,34,0,False,48,24,0,False,55,31,0,False,47,32,0,False,49,33,0,False,59,46,1,False,58,39,0,False,51,32,0,False,57,36,0,False,49,36,0,False,48,30,0,False,34,25,0,False,43,31,0,False,40,27,0,False,37,23,0,False,58,30,0,False,46,38,0,False,46,38,0,False,45,38,1,False,49,39,0,False,44,27,0,False,45,36,0,False,57,44,1,False,45,34,0,False,55,32,0,False,50,39,0,False,32,41,0,False,50,37,1,False,44,37,0,False,36,35,0,False,25,21,0,False,48,28,0,False,48,31,1,False,51,35,0,False,52,51,0,False,51,39,0,False
72,2010-01-01,38,34,1,False,40,37,1,False,40,29,0,False,41,36,0,False,25,23,0,False,44,36,0,False,50,41,0,False,35,32,0,False,63,37,0,False,35,34,0,False,40,35,0,False,31,26,0,False,39,22,0,False,41,27,0,False,40,35,0,False,46,39,1,False,38,35,0,False,42,32,0,False,45,32,0,False,42,36,0,False,57,54,1,False,46,32,1,False,40,33,0,False,58,33,0,False,42,38,0,False,44,40,0,False,42,30,0,False,38,34,0,False,40,29,0,False,35,31,0,False,43,38,0,False,43,41,1,False,41,37,1,False,40,45,1,False,42,42,1,False,36,32,0,False,46,32,0,False,57,40,0,False,39,37,0,False,43,44,1,False,47,40,0,False,37,36,0,False,44,40,0,False,36,42,0,False,29,37,0,False,23,22,0,False,39,33,0,False,42,28,0,False,47,35,0,False,36,27,0,False,31,28,0,False
73,2010-02-01,37,33,0,False,33,40,0,False,28,35,0,False,39,41,0,False,23,24,0,False,38,40,0,False,41,47,1,False,31,32,0,False,49,52,0,False,33,38,0,False,37,38,0,False,27,28,0,False,43,28,0,False,48,40,0,False,38,37,0,False,45,39,1,False,36,37,0,False,34,37,0,False,44,36,1,False,35,42,0,False,47,54,0,False,37,35,0,False,37,34,0,False,49,33,1,False,40,38,0,False,41,51,1,False,29,25,0,False,38,33,0,False,30,36,0,False,34,33,0,False,53,41,0,False,39,43,1,False,38,47,0,False,35,41,0,False,39,42,1,False,35,32,0,False,37,35,0,False,49,40,0,False,34,39,0,False,42,44,1,False,44,43,0,False,25,46,0,False,40,44,1,False,33,46,0,False,33,39,0,False,21,21,0,False,47,37,1,False,39,33,1,False,46,37,0,False,43,34,0,False,27,42,0,False
74,2010-03-01,42,42,0,False,31,40,0,False,29,41,0,False,42,44,0,False,23,23,0,False,41,37,0,False,44,43,0,False,32,36,0,False,48,48,1,False,33,36,0,False,36,37,1,False,36,31,0,False,35,27,1,False,41,34,1,False,35,33,1,False,41,49,1,False,37,30,0,False,37,41,0,False,43,37,0,False,40,39,1,False,49,53,0,False,48,46,1,False,43,38,1,False,53,35,0,False,41,40,0,False,39,51,0,False,26,26,1,False,34,35,0,False,49,22,0,False,32,28,1,False,49,47,0,False,41,42,0,False,46,42,0,False,47,52,0,False,42,43,1,False,35,34,0,False,35,38,0,False,52,37,1,False,38,39,0,False,45,40,0,False,40,49,0,False,29,44,1,False,41,38,0,False,37,44,0,False,31,41,1,False,20,22,0,False,43,37,2,False,42,32,1,False,48,35,0,False,42,45,0,False,42,35,0,False
75,2010-04-01,37,38,1,False,36,52,0,False,34,45,0,False,35,42,0,False,23,26,0,False,39,45,0,False,42,45,1,False,29,40,1,False,39,50,0,False,31,44,0,False,33,40,0,False,34,38,1,False,37,30,0,False,43,44,1,False,37,41,1,False,37,50,1,False,35,41,0,False,31,49,0,False,41,45,0,False,38,46,1,False,50,56,1,False,48,50,0,False,39,46,1,False,52,41,0,False,41,46,0,False,34,53,1,False,29,48,0,False,32,42,0,False,35,27,0,False,33,31,0,False,43,55,0,False,33,48,1,False,44,53,1,False,43,45,0,False,39,50,1,False,32,42,0,False,33,47,0,False,48,49,0,False,34,43,1,False,41,37,1,False,42,52,0,False,32,55,0,False,41,44,1,False,33,56,0,False,32,45,1,False,19,24,0,False,37,41,1,False,38,36,1,False,45,44,0,False,30,62,1,False,61,57,0,False
76,2010-05-01,36,25,0,False,37,31,1,False,42,35,0,False,40,37,0,False,23,22,0,False,38,35,0,False,44,43,0,False,32,31,0,False,39,33,0,False,30,32,0,False,36,33,0,False,27,30,1,False,39,27,0,False,35,33,0,False,38,31,1,False,37,37,1,False,37,29,0,False,39,42,1,False,38,30,0,False,41,36,0,False,48,51,0,False,44,35,0,False,40,30,0,False,50,31,0,False,40,33,1,False,35,41,0,False,35,30,0,False,35,31,0,False,35,26,0,False,36,31,1,False,43,41,0,False,39,40,1,False,40,46,1,False,30,41,0,False,41,41,1,False,31,31,0,False,38,38,0,False,47,39,1,False,36,36,0,False,41,31,2,False,36,42,0,False,31,49,0,False,43,35,0,False,34,40,0,False,30,31,0,False,18,19,0,False,36,36,0,False,44,33,1,False,45,32,0,False,44,28,0,False,26,45,0,False
77,2010-06-01,42,32,1,False,42,32,0,False,34,29,0,False,39,33,0,False,23,21,0,False,43,32,0,False,41,37,0,False,33,28,0,False,47,27,0,False,28,31,0,False,35,31,0,False,36,29,0,False,36,24,1,False,36,30,1,False,33,27,1,False,47,29,0,False,36,27,0,False,39,33,0,False,45,32,0,False,37,33,1,False,49,45,1,False,44,37,1,False,42,30,1,False,52,32,1,False,40,35,1,False,52,42,0,False,37,24,0,False,36,29,1,False,46,34,1,False,36,27,0,False,40,43,0,False,37,36,0,False,35,35,1,False,38,39,0,False,38,33,1,False,34,28,0,False,38,39,0,False,50,34,1,False,35,29,1,False,42,28,0,False,44,38,1,False,35,50,0,False,36,34,1,False,34,35,0,False,34,41,1,False,20,17,0,False,30,26,0,False,39,27,1,False,46,30,0,False,51,27,0,False,47,38,0,False
